x0,y0,vis0,x1,y1,vis1,x2,y2,vis2,x3,y3,vis3,x4,y4,vis4,x5,y5,vis5,x6,y6,vis6,x7,y7,vis7,x8,y8,vis8,x9,y9,vis9,x10,y10,vis10,x11,y11,vis11,x12,y12,vis12,x13,y13,vis13,x14,y14,vis14,x15,y15,vis15,x16,y16,vis16,x17,y17,vis17,x18,y18,vis18,x19,y19,vis19,x20,y20,vis20,x21,y21,vis21,x22,y22,vis22,x23,y23,vis23,x24,y24,vis24,x25,y25,vis25,x26,y26,vis26,x27,y27,vis27,x28,y28,vis28,x29,y29,vis29,x30,y30,vis30,x31,y31,vis31,x32,y32,vis32
0.6435282230377197,0.5082135796546936,1,0.6703090667724609,0.4528191387653351,1,0.6877664923667908,0.45507240295410156,0.9999083280563354,0.7052239775657654,0.4573255181312561,1,0.6202207803726196,0.44708502292633057,1,0.602763295173645,0.44483184814453125,0.9999501705169678,0.5852825045585632,0.4429670572280884,1,0.7234970927238464,0.485077440738678,0.9997428059577942,0.5592477321624756,0.4663833975791931,0.9999165534973145,0.6699821949005127,0.5755419135093689,0.9998840093612671,0.6059092879295349,0.5683161020278931,0.9999456405639648,0.8305481672286987,0.772897481918335,0.9996273517608643,0.4246676564216614,0.7546210885047913,0.9995728135108948,0.915573239326477,1.1150554418563843,0.20641373097896576,0.347540944814682,1.091991901397705,0.19072403013706207,0.9085330963134766,1.369202733039856,0.008315778337419033,0.3280312418937683,1.3487184047698975,0.02522682584822178,0.9328659772872925,1.4718811511993408,0.010529711842536926,0.29444438219070435,1.4491277933120728,0.023962022736668587,0.8795844316482544,1.480271577835083,0.024750972166657448,0.3375169336795807,1.474051833152771,0.04858620837330818,0.8693758845329285,1.4353963136672974,0.020844316110014915,0.35614001750946045,1.4275609254837036,0.043936535716056824,0.7429550290107727,1.3921983242034912,0.000009442196642339695,0.485637903213501,1.3803870677947998,0.00000966610878094798,0.7304599285125732,1.874077558517456,0.00004069458009325899,0.4854026436805725,1.8729568719863892,0.00006922183820279315,0.7258431911468506,2.283298969268799,0.000019988918211311102,0.4853309690952301,2.274844169616699,0.00006302758993115276,0.7269150018692017,2.3631668090820312,0.000024300241420860402,0.4784315228462219,2.350733757019043,0.0000834962775115855,0.6885501742362976,2.435699939727783,0.000026897845600615256,0.5253495573997498,2.43861985206604,0.00007031184213701636
0.6373070478439331,0.5082224607467651,1,0.6639431715011597,0.45282474160194397,1,0.6810118556022644,0.4550853371620178,0.9999961853027344,0.6978703737258911,0.45734691619873047,1,0.6153045892715454,0.4471219778060913,1,0.5983443856239319,0.44489195942878723,0.9999756813049316,0.5814156532287598,0.4430466294288635,1,0.7171174883842468,0.4850994050502777,0.9999711513519287,0.5569442510604858,0.46642959117889404,0.9999008178710938,0.6641294360160828,0.5751861333847046,0.9999443292617798,0.6016913056373596,0.5681062936782837,0.9999434947967529,0.8195479512214661,0.7672784924507141,0.9987695813179016,0.42447972297668457,0.7546395063400269,0.9936856627464294,0.9157631993293762,0.8596988320350647,0.99703049659729,0.34807121753692627,1.0920976400375366,0.687839686870575,0.8349248766899109,0.8619639277458191,0.9178933501243591,0.3291136920452118,1.3489173650741577,0.13028541207313538,0.8114666938781738,0.8608435392379761,0.5277120471000671,0.2963133156299591,1.4487570524215698,0.07276838272809982,0.7851647138595581,0.887029230594635,0.45504721999168396,0.33779194951057434,1.4732142686843872,0.09467770159244537,0.7899532318115234,0.9004195928573608,0.4651445150375366,0.35643720626831055,1.427300214767456,0.09670579433441162,0.7368600964546204,1.3913300037384033,0.000017640200894675218,0.48459434509277344,1.379478931427002,0.000008939696272136644,0.723796010017395,1.8737595081329346,0.04288223758339882,0.4835103154182434,1.8713326454162598,0.12347127497196198,0.7168344259262085,2.2820308208465576,0.003324436955153942,0.48377951979637146,2.273120880126953,0.008030813187360764,0.7172776460647583,2.3593788146972656,0.0040543340146541595,0.47682246565818787,2.3478171825408936,0.005001672077924013,0.681978166103363,2.4341514110565186,0.003635808825492859,0.5220234394073486,2.435572862625122,0.004905405919998884
0.5962590575218201,0.5057245492935181,1,0.6255086660385132,0.45434072613716125,1,0.6415765881538391,0.45578011870384216,0.9999954700469971,0.6604197025299072,0.4573359191417694,1,0.5796849131584167,0.4505254030227661,1,0.5643843412399292,0.4489489495754242,0.9999797344207764,0.5494210720062256,0.44750669598579407,1,0.6905609369277954,0.48342248797416687,0.9999680519104004,0.5379246473312378,0.47032544016838074,0.999937891960144,0.6290056109428406,0.5672904849052429,0.9999589920043945,0.5714490413665771,0.5632759928703308,0.9999599456787109,0.789401650428772,0.7441714406013489,0.9986435770988464,0.42263492941856384,0.7566060423851013,0.9939963817596436,0.9263408780097961,0.6243482828140259,0.9969839453697205,0.35752278566360474,1.0937198400497437,0.7541915774345398,0.6694706678390503,0.752253532409668,0.9462003111839294,0.34131920337677,1.3524034023284912,0.1902722418308258,0.6017969250679016,0.6226651072502136,0.6426568031311035,0.31364715099334717,1.442234754562378,0.10837753862142563,0.6040626764297485,0.6525986790657043,0.574573814868927,0.3397037386894226,1.4647880792617798,0.1399831771850586,0.6229069232940674,0.735365092754364,0.5834407210350037,0.3598540425300598,1.4219557046890259,0.1445106565952301,0.7063011527061462,1.3767536878585815,0.000011659530173346866,0.476260244846344,1.3715077638626099,0.000004822624305234058,0.6922277212142944,1.873159646987915,0.036977555602788925,0.4708229899406433,1.8661271333694458,0.09105828404426575,0.6825928092002869,2.2820253372192383,0.0033374049235135317,0.47539275884628296,2.267683506011963,0.008644177578389645,0.6832233667373657,2.347761631011963,0.004101929254829884,0.46794018149375916,2.3372952938079834,0.005426943302154541,0.6546545028686523,2.4242563247680664,0.0038244836032390594,0.5047492980957031,2.4314072132110596,0.005139611195772886
0.5794614553451538,0.4955732524394989,1,0.607162594795227,0.44180285930633545,1,0.6222212910652161,0.44184610247612,0.9999946355819702,0.6410998106002808,0.44173115491867065,1,0.5614298582077026,0.4418228268623352,1,0.5461801290512085,0.44187965989112854,0.9999747276306152,0.5308705568313599,0.4416523873806,1,0.6711851358413696,0.46547234058380127,0.9999755620956421,0.5202531814575195,0.4646444320678711,0.9999493360519409,0.6147103309631348,0.5510930418968201,0.9999678134918213,0.555893063545227,0.5512826442718506,0.9999657869338989,0.7787710428237915,0.7074505686759949,0.9990378618240356,0.4166538715362549,0.7555409073829651,0.9948403239250183,0.944597065448761,0.5383832454681396,0.9964480400085449,0.3569498062133789,1.0941306352615356,0.8483450412750244,0.6611429452896118,0.4959200918674469,0.8976953029632568,0.33981597423553467,1.3566631078720093,0.2130495309829712,0.5907630920410156,0.4327715337276459,0.49339714646339417,0.3138246238231659,1.4426395893096924,0.11066322773694992,0.5909224152565002,0.46698930859565735,0.42954903841018677,0.33722105622291565,1.4631098508834839,0.14187483489513397,0.6111258268356323,0.5157932639122009,0.4408303201198578,0.35833150148391724,1.4229226112365723,0.14940723776817322,0.7030832171440125,1.3731014728546143,0.000005817189503432019,0.47503405809402466,1.368144154548645,0.000002156816663045902,0.6957675218582153,1.8743404150009155,0.08374040573835373,0.47413191199302673,1.8629390001296997,0.208823561668396,0.6882165670394897,2.2733712196350098,0.00847840216010809,0.48254936933517456,2.265228509902954,0.021044567227363586,0.6884956359863281,2.3354036808013916,0.010735162533819675,0.476299911737442,2.3323709964752197,0.01411789283156395,0.6660755276679993,2.42417049407959,0.00854433048516512,0.510227620601654,2.4288320541381836,0.011869121342897415
0.5753496289253235,0.49568071961402893,1,0.6024002432823181,0.4424912631511688,1,0.6184291243553162,0.44230395555496216,0.9999973773956299,0.6363470554351807,0.4418102204799652,1,0.5579310059547424,0.4432391822338104,1,0.5430659651756287,0.44341665506362915,0.9999831914901733,0.5277667045593262,0.4434206783771515,1,0.6684264540672302,0.4653970003128052,0.9999805688858032,0.5185975432395935,0.4662711024284363,0.9999599456787109,0.6117124557495117,0.549652099609375,0.9999614953994751,0.5528809428215027,0.5504791736602783,0.9999586343765259,0.7705098390579224,0.7051905393600464,0.9986646175384521,0.4168454110622406,0.7604818940162659,0.991455614566803,0.9449731111526489,0.5108182430267334,0.9921233057975769,0.35922694206237793,1.0969722270965576,0.7036513090133667,0.6570417881011963,0.4370306432247162,0.8254490494728088,0.34313440322875977,1.3685652017593384,0.10466019809246063,0.5782973170280457,0.3554381728172302,0.40774601697921753,0.3180791735649109,1.4556000232696533,0.06131153553724289,0.5765670537948608,0.3843119740486145,0.34367209672927856,0.33772680163383484,1.4738887548446655,0.08299414813518524,0.596065104007721,0.433266282081604,0.34897783398628235,0.3593975007534027,1.4334425926208496,0.08772001415491104,0.7046273350715637,1.3746825456619263,0.0000293115390377352,0.48043927550315857,1.3719063997268677,0.000009818327271204907,0.7077739834785461,1.8757420778274536,0.09807931631803513,0.48520907759666443,1.8636924028396606,0.15367615222930908,0.7045260667800903,2.2623097896575928,0.003809630172327161,0.4987013339996338,2.255490303039551,0.006265534088015556,0.7037667036056519,2.3194785118103027,0.004038591869175434,0.49739542603492737,2.315721035003662,0.004348381422460079,0.6903707981109619,2.421736717224121,0.004736748989671469,0.5204950571060181,2.4228663444519043,0.004982269834727049
0.5674161911010742,0.4921048581600189,1,0.5947507619857788,0.4397672116756439,1,0.610636830329895,0.43898245692253113,0.9999983310699463,0.6274204850196838,0.4380863606929779,1,0.5510373115539551,0.44154128432273865,1,0.5363481044769287,0.4422348141670227,0.9999885559082031,0.5218507051467896,0.4425998330116272,1,0.6602839231491089,0.4617325961589813,0.9999803304672241,0.5154502391815186,0.46605128049850464,0.9999774694442749,0.6040610074996948,0.545413076877594,0.9999738931655884,0.5472021698951721,0.5474539399147034,0.9999750852584839,0.7699927687644958,0.7009886503219604,0.9990034699440002,0.4180275499820709,0.763159453868866,0.996160626411438,0.9490723609924316,0.5090685486793518,0.9870296716690063,0.36409991979599,1.1037219762802124,0.6282933950424194,0.643761396408081,0.3933154046535492,0.9087799787521362,0.34976547956466675,1.375130534172058,0.08166611194610596,0.5643349885940552,0.31462231278419495,0.6216557621955872,0.32465052604675293,1.460034966468811,0.04804735630750656,0.5596790313720703,0.33789685368537903,0.5634379982948303,0.34323471784591675,1.47917640209198,0.0626743733882904,0.5789204239845276,0.38477185368537903,0.5687751173973083,0.3649359345436096,1.4399210214614868,0.06742378324270248,0.7048798203468323,1.3823119401931763,0.00007311254012165591,0.47972217202186584,1.3771580457687378,0.00002526822754589375,0.7042523622512817,1.8890219926834106,0.0874079167842865,0.4824252128601074,1.8729541301727295,0.1253863126039505,0.6967271566390991,2.2835071086883545,0.002424914389848709,0.4950156807899475,2.272456645965576,0.004773722495883703,0.6953014731407166,2.3404018878936768,0.002822832902893424,0.4891887605190277,2.3349807262420654,0.003854363691061735,0.6779465079307556,2.442700147628784,0.0030634168069809675,0.5153814554214478,2.436237096786499,0.0034429810475558043
0.5699491500854492,0.4891747236251831,1,0.5974174737930298,0.436969131231308,1,0.6133468747138977,0.436554491519928,0.9999960660934448,0.6302088499069214,0.43633806705474854,1,0.553238034248352,0.43797919154167175,1,0.5382460355758667,0.43836984038352966,0.9999823570251465,0.5236443877220154,0.43859970569610596,1,0.6610981822013855,0.46165212988853455,0.9999724626541138,0.5149329304695129,0.4633311331272125,0.9999645948410034,0.6053468585014343,0.543986976146698,0.9999626874923706,0.5478777289390564,0.5447267293930054,0.9999657869338989,0.7671546936035156,0.6993244886398315,0.9984452128410339,0.41773849725723267,0.7657951712608337,0.9926826357841492,0.9497585296630859,0.4972997307777405,0.992452085018158,0.3667665123939514,1.1100214719772339,0.7127322554588318,0.6269141435623169,0.3500862419605255,0.896975576877594,0.3525455594062805,1.3800055980682373,0.12951278686523438,0.544143795967102,0.2904859781265259,0.5434690713882446,0.3273693919181824,1.4639184474945068,0.07017629593610764,0.5404645800590515,0.31815388798713684,0.48175859451293945,0.345375120639801,1.4826236963272095,0.09568694233894348,0.5610947012901306,0.35948652029037476,0.49346575140953064,0.3671146035194397,1.4438761472702026,0.10194651782512665,0.7047051191329956,1.3881672620773315,0.000014174349416862242,0.47614821791648865,1.3827580213546753,0.000005093705112813041,0.7021942734718323,1.8998847007751465,0.0844927504658699,0.4781684875488281,1.884177565574646,0.10393037647008896,0.6930464506149292,2.2991385459899902,0.002992665395140648,0.4846813678741455,2.2890942096710205,0.004520817659795284,0.6914700269699097,2.357801675796509,0.003664220217615366,0.48095250129699707,2.352252244949341,0.003403005190193653,0.6742371916770935,2.458775043487549,0.00407013762742281,0.5029661655426025,2.45172119140625,0.003350423648953438
0.5705729722976685,0.4899340271949768,1,0.59783935546875,0.43724825978279114,1,0.6134482622146606,0.43659794330596924,0.9999946355819702,0.6305479407310486,0.43671920895576477,1,0.5532592535018921,0.43845292925834656,1,0.5383578538894653,0.4386759400367737,0.9999831914901733,0.5236737728118896,0.4386269450187683,1,0.6612686514854431,0.461751788854599,0.9999756813049316,0.5151512026786804,0.4620850384235382,0.9999675750732422,0.6059106588363647,0.5445691347122192,0.999971866607666,0.5482915639877319,0.5450851917266846,0.9999773502349854,0.7653812170028687,0.6959952712059021,0.9994069337844849,0.4165249764919281,0.7601739168167114,0.998364269733429,0.9576548337936401,0.47533324360847473,0.9981684684753418,0.3710653483867645,1.1145800352096558,0.8755743503570557,0.6359542012214661,0.3496638238430023,0.9270997643470764,0.35655635595321655,1.3989709615707397,0.2934044897556305,0.5550108551979065,0.30607402324676514,0.5815407633781433,0.3317336440086365,1.4873665571212769,0.15469498932361603,0.5522671937942505,0.335555762052536,0.532181978225708,0.3477087616920471,1.5015010833740234,0.20260091125965118,0.5737417936325073,0.37184327840805054,0.5536561608314514,0.36939817667007446,1.463006854057312,0.22575782239437103,0.7040964365005493,1.3922070264816284,0.00002318747829122003,0.47444313764572144,1.3840481042861938,0.000013846004549122881,0.6969095468521118,1.9026639461517334,0.13352817296981812,0.47438159584999084,1.884338617324829,0.2206781655550003,0.6831645369529724,2.3004539012908936,0.006168995052576065,0.47952747344970703,2.2915635108947754,0.011508149094879627,0.6816390752792358,2.3594751358032227,0.008251599036157131,0.47499480843544006,2.3550865650177,0.007725534029304981,0.6603869199752808,2.466752290725708,0.006589771714061499,0.49812549352645874,2.4535973072052,0.007317397277802229
0.5694882273674011,0.49268803000450134,1,0.597784161567688,0.4398602247238159,1,0.6143503189086914,0.4394889175891876,0.9999955892562866,0.6309923529624939,0.43962064385414124,1,0.5533598065376282,0.4400894343852997,1,0.5384237170219421,0.43993279337882996,0.9999825954437256,0.5235925316810608,0.43959805369377136,1,0.6619788408279419,0.4642399847507477,0.9999773502349854,0.5143276453018188,0.46224257349967957,0.9999667406082153,0.6035490036010742,0.5474269390106201,0.9999667406082153,0.5457539558410645,0.5467391610145569,0.9999704360961914,0.7647754549980164,0.694920003414154,0.9991065859794617,0.4137580990791321,0.7614209651947021,0.996292769908905,0.9636439085006714,0.4620782434940338,0.9980581402778625,0.37058526277542114,1.1234523057937622,0.8523219227790833,0.6390650272369385,0.3495933711528778,0.9280183911323547,0.3536868691444397,1.4083077907562256,0.2628418505191803,0.55870521068573,0.30997392535209656,0.5927255153656006,0.32831141352653503,1.496504306793213,0.1452365517616272,0.5561001300811768,0.34295588731765747,0.5430147647857666,0.3452426791191101,1.510550856590271,0.19528697431087494,0.5778917670249939,0.37586721777915955,0.559951901435852,0.3669547438621521,1.4718536138534546,0.2133771777153015,0.7092958092689514,1.4025768041610718,0.000015446310499100946,0.47546958923339844,1.396335244178772,0.000007527989509981126,0.702204704284668,1.9149993658065796,0.11576064676046371,0.4763402044773102,1.8994371891021729,0.19605544209480286,0.6941462755203247,2.3051161766052246,0.0075187175534665585,0.4846440851688385,2.298264741897583,0.013742320239543915,0.6941825151443481,2.3641903400421143,0.00955939944833517,0.48166197538375854,2.356390953063965,0.00898542907088995,0.6711302399635315,2.4681999683380127,0.007999754510819912,0.5025100111961365,2.4658896923065186,0.008445627056062222
0.572297215461731,0.49140962958335876,1,0.600108802318573,0.43947306275367737,1,0.6166688799858093,0.4393809735774994,0.999992847442627,0.6326771974563599,0.4395942986011505,1,0.5563949942588806,0.4392237365245819,1,0.5413321852684021,0.4388256072998047,0.9999808073043823,0.5265551805496216,0.4384760558605194,1,0.6621239185333252,0.4642917513847351,0.9999583959579468,0.5149926543235779,0.46154120564460754,0.9999665021896362,0.604496955871582,0.5468551516532898,0.9999645948410034,0.5472955703735352,0.545056164264679,0.9999744892120361,0.7642620801925659,0.694979727268219,0.9991100430488586,0.4140283465385437,0.7626680135726929,0.9978677034378052,0.9665180444717407,0.47309744358062744,0.996570348739624,0.3712538480758667,1.124431848526001,0.8255897164344788,0.6445400714874268,0.3524402678012848,0.958304226398468,0.35440173745155334,1.4085358381271362,0.2747403681278229,0.5652585029602051,0.31731751561164856,0.743354320526123,0.3288474380970001,1.4968926906585693,0.16640430688858032,0.5618390440940857,0.3503895699977875,0.704261839389801,0.34587448835372925,1.511310338973999,0.21816925704479218,0.5839158296585083,0.38352450728416443,0.7165162563323975,0.3677564859390259,1.4724923372268677,0.2366926223039627,0.7092342376708984,1.4035279750823975,0.000031693256460130215,0.47434791922569275,1.3976627588272095,0.000013954598216514569,0.7020814418792725,1.916886806488037,0.1149633601307869,0.4762706160545349,1.9036600589752197,0.1535491645336151,0.6941874623298645,2.3233494758605957,0.005774929653853178,0.48443180322647095,2.3154866695404053,0.00937623716890812,0.6941866278648376,2.384294271469116,0.006957608740776777,0.4812210202217102,2.3779234886169434,0.0060975621454417706,0.67127925157547,2.4805908203125,0.006463137920945883,0.5059922933578491,2.4808363914489746,0.005384938325732946
